epoch,acc,loss,val_acc,val_loss
0,0.5365066666603089,1.3525153776931762,0.586239999961853,1.197508526763916
1,0.6180000000190735,1.1053652740732829,0.6290400001525879,1.0685271443939208
2,0.6488799999872843,1.0185249330393473,0.6435999999427795,1.0264728825759888
3,0.6650933333142598,0.9649260515276591,0.6404800001335144,1.0277811838912965
4,0.6799200000826517,0.925218763961792,0.6527199998283386,1.001271658554077
5,0.6925866667429607,0.8926389769744874,0.6547200001335144,0.983808643283844
6,0.703013333307902,0.8605455636278788,0.6534399999427796,0.9794478178405762
7,0.7133066666666666,0.8317400017166138,0.6549600000190735,0.993097635345459
8,0.7218666666730245,0.8067543890190124,0.6710400001335144,0.9549421796798706
9,0.7302933332443238,0.7825933329200745,0.6682399999237061,0.953727453918457
10,0.7372800000699361,0.7610256822395325,0.6817600001144409,0.915007369556427
11,0.7464800000254314,0.7400356074460348,0.6681600001335144,0.942921706199646
12,0.7552533333396911,0.7201667208671569,0.6749600001335144,0.9332457829284668
13,0.7591733333333334,0.7004761109479268,0.6733599999427795,0.9557217050170899
14,0.765200000076294,0.6823129529444376,0.6743200000190734,0.9403733374404907
15,0.7726133332570394,0.6613510940933227,0.6813600001335144,0.9207192878723145
16,0.779466666692098,0.6462961959966024,0.6638399998474122,0.9635004716110229
17,0.7857333333015442,0.62876413438797,0.6807999999427795,0.9146950289535523
18,0.7935466666158041,0.6121456770642598,0.6883999998283387,0.9078829511260986
19,0.7989866667111715,0.5951049606641133,0.6887200000381469,0.9071209706497192
20,0.8058133333079021,0.57915957045873,0.680320000038147,0.9264850402069091
21,0.8126399999491374,0.5611778187306722,0.680880000038147,0.941826047744751
22,0.8170133333587647,0.5473703740692138,0.6872800000381469,0.9230589538955688
23,0.8218933333778381,0.5330275845909118,0.6880800001335144,0.9069048253631592
24,0.8271199999427795,0.5180329476324718,0.6901600000381469,0.9135045965194702
25,0.834266666730245,0.504161875298818,0.6842399999427795,0.9293566848373414
26,0.8407733333333334,0.4880243397839864,0.6729600001335144,0.9797231638336181
27,0.8444266666094462,0.47662162413915,0.6848800000190735,0.9645126285171509
28,0.8514933333714803,0.4616133071708679,0.6920800000190734,0.920254612159729
29,0.8565866665840149,0.4460142779668172,0.685599999923706,0.947201344833374
30,0.8627733332506815,0.43415044796307883,0.685040000038147,0.9476448862075806
31,0.8659200000826518,0.42120002847353616,0.6835200001335144,0.9627809901428223
32,0.8704533332761129,0.4109417887306213,0.6857599998474121,0.9615865293121338
33,0.8753066666984558,0.3948317525450389,0.6801599999427795,0.9673418738937378
34,0.8803200000127157,0.3836921272850037,0.6899999998474121,0.9438970638656616
35,0.8854933333714803,0.3729410680325826,0.6931999998474121,0.9479034474945068
36,0.8889066666793823,0.36163055632591246,0.694640000038147,0.9280714630126953
37,0.8965599999109904,0.347459446070989,0.6991199998283386,0.9387230498313904
38,0.9005066666030884,0.33669953413327536,0.695360000038147,0.9446223678207397
39,0.9029599999809265,0.3278709500726064,0.6891200001335144,0.967531693649292
