epoch,acc,loss,val_acc,val_loss
0,0.2291199999968211,2.095266449508667,0.31375999996185305,1.9102013942337037
1,0.34901333328882855,1.8151072955830891,0.39279999994277953,1.6963161795425414
2,0.39391999999046323,1.672972895266215,0.4304799999332428,1.590382869873047
3,0.42394666662216185,1.591103808708191,0.4507200000190735,1.514993593788147
4,0.447786666618983,1.5296658406829835,0.46192000000953676,1.4817530298995971
5,0.4680800000031789,1.4760186802037556,0.48351999998092654,1.4532757497406006
6,0.4850399999554952,1.4348847136179605,0.49616000019073486,1.4005588430023193
7,0.4981866667620341,1.3979286540985107,0.5292000001907349,1.3413892209625244
8,0.511866666692098,1.3653495388539632,0.5288800001716614,1.3189181283950806
9,0.5226133333778381,1.3395342449824015,0.5462400000762939,1.2992404427719115
10,0.531759999923706,1.313224681485494,0.5539199999809266,1.2672268329620362
11,0.5423199999427796,1.2851497099177043,0.5706400000762939,1.225002052268982
12,0.5490133332824707,1.263939922612508,0.5672000000762939,1.2272311679840089
13,0.5595999999427795,1.2373021379725138,0.585360000076294,1.1915603426361083
14,0.5688799999427795,1.2160442865371703,0.5913599999809265,1.1721814339828491
15,0.5770133333651225,1.20005684536616,0.594879999961853,1.1559103871917724
16,0.5847999999364217,1.1811199807484944,0.6008799998664855,1.1469841818237305
17,0.5886133333905538,1.1652383653386433,0.6100800000762939,1.1173642041397094
18,0.5968799999682108,1.1450730100250244,0.603839999961853,1.1343302362442016
19,0.6030666666857402,1.131310791536967,0.6256800001525878,1.083518306388855
20,0.6078400000063579,1.1167534380531312,0.629679999961853,1.0676668381118775
21,0.6119200000635783,1.104968966255188,0.627359999961853,1.0620925199127198
22,0.6169066666030883,1.0883737087249756,0.6390400000572205,1.0359192799377441
23,0.6234399999554951,1.0744654064178467,0.6348000001525879,1.0474048163223266
24,0.6280799999173482,1.060990262997945,0.6391199998474121,1.0330967434692382
25,0.6325866667238871,1.0479805504608155,0.6444000001525879,1.0181753213119507
26,0.6362933334159852,1.0394745139185588,0.6517600001525878,0.9974912686538696
27,0.6422933333905538,1.0241334578959147,0.6516000001525879,0.9950509457015991
28,0.6473066666475932,1.0146875811068217,0.6519999999427796,1.0017986318969727
29,0.6490133332443238,1.0028980738830566,0.663120000038147,0.9694509008026123
30,0.6507200000572204,0.995019965057373,0.6671999998474121,0.9614013235855102
31,0.6576533334159851,0.9849216233253479,0.6656800001335144,0.9592484685134888
32,0.658159999961853,0.9771906437174479,0.6665599999237061,0.9663985285186768
33,0.6627199999427795,0.9668909391911824,0.6781600001335144,0.9269804624938965
34,0.666213333307902,0.9577816411526998,0.6746399998283387,0.9368211096572876
35,0.6676000000063578,0.9522592978541057,0.680959999923706,0.921487098236084
36,0.6752800000826518,0.9344754514948527,0.6849600001335144,0.9079612927436829
37,0.6767466666030884,0.9308682772191366,0.684719999923706,0.9070594464492798
38,0.6800533332506815,0.9233465109761556,0.6872799998283387,0.8959198590660096
39,0.682826666692098,0.9139647239430746,0.6881599999427795,0.8966702857398987
40,0.6831999999046325,0.9065931655184428,0.6923999998283387,0.8902362341308594
41,0.6859466666030883,0.9025370851516724,0.6979199998283386,0.8806798417663574
42,0.6889333332506815,0.8924811633809407,0.6927999998092651,0.8884110338783264
43,0.6917333332888286,0.887156741549174,0.6959200000190735,0.8741223309135437
44,0.6974666667238871,0.8788668287022908,0.7001599998092651,0.8612095013809205
45,0.6966399999173483,0.874310859375,0.7069600001144409,0.8504945483398437
46,0.699386666653951,0.8669515885543824,0.709200000114441,0.8445626397514343
47,0.7015733333142599,0.8637628644180297,0.7070400001144409,0.8420617313957214
48,0.7049600000572205,0.8505993783887227,0.7100799999237061,0.8360685821723938
49,0.7053066666475932,0.8463988142522176,0.6986399999237061,0.8656527770996094
50,0.7087733333396912,0.8423189798927307,0.7183999999046325,0.8217443656921387
51,0.7101866666412353,0.8322915183385213,0.7144800000190735,0.8299476866531372
52,0.7099466666475932,0.830684687423706,0.718640000114441,0.8211180109405518
53,0.7133866667429606,0.8301389111836751,0.7192799998092652,0.8154625947952271
54,0.7156000000826518,0.8171285359827677,0.71872,0.8160142536163331
55,0.7171466667366028,0.8120937767219544,0.7213599999046326,0.8099439562034607
56,0.7207733332379659,0.8087733219401042,0.7152800001144409,0.8234864008903503
57,0.7237333334287007,0.7990184916305542,0.7211200001144409,0.8015191728782654
58,0.7224533333079021,0.798135099957784,0.7251999998092651,0.7975994225120544
59,0.7252533332379659,0.796802137781779,0.7308,0.7871360968208313
