epoch,acc,loss,val_acc,val_loss
0,0.507200000038147,1.381229693476359,0.5249600001907349,1.3414389456939697
1,0.5193333333365122,1.3558580976104737,0.5335199999046326,1.33184252784729
2,0.5260266667366028,1.3328244394683837,0.5478399998855591,1.2942847549819947
3,0.5352266666857401,1.3097363303756713,0.53056,1.3184476329421997
4,0.5431200000699361,1.2866624130503337,0.5585599998664856,1.261407766456604
5,0.5512533334032694,1.2681018157831827,0.570160000076294,1.2414242223358154
6,0.557866666577657,1.2508789488855998,0.5667200001907349,1.2388700186920165
7,0.561386666730245,1.2334040547688803,0.5723199999809265,1.2241229514694214
8,0.5695466667366028,1.219175876566569,0.582160000076294,1.209148190765381
9,0.574746666730245,1.2036937837600707,0.585280000076294,1.1917181313323975
10,0.5846133333015442,1.182285766029358,0.5932000001716614,1.17064340259552
11,0.5870666666666666,1.171113004468282,0.5979199999809265,1.1651655278396607
12,0.5936533334223429,1.1548991261927286,0.6093599998664856,1.1306922219467164
13,0.6014133334287007,1.1401537683741252,0.6060000000572204,1.1371971141052246
14,0.6063733333714804,1.1227252569580077,0.588079999885559,1.1642859800338745
15,0.6102133333206177,1.1118914935684203,0.6198400000572205,1.0982866375350953
16,0.6146666667556763,1.0965763919830323,0.611120000076294,1.1123370359039306
17,0.6185066666285197,1.0890192073949179,0.6293599998474121,1.0713280215454102
18,0.6263199999364217,1.0730567972183227,0.631679999961853,1.0673052612686158
19,0.6288533332951863,1.0615844631449383,0.6370400000572205,1.0535486602783204
20,0.6352533334096273,1.0483547551027934,0.6415199998474121,1.0379156679916381
21,0.6378133333206176,1.0428887039311727,0.642560000038147,1.036530255317688
22,0.6452800000890097,1.0265117255528768,0.6409600001525879,1.0433143111419678
23,0.6482933333206177,1.0158480804570515,0.6536799998474121,1.0043863752746582
24,0.6470400000890096,1.0086768573125204,0.6559199998474121,0.9988331414413452
25,0.6567733333969116,0.9944042460950215,0.6561599999427795,0.9931745078659058
26,0.6602666667493184,0.9890689995702108,0.6625600001525879,0.9787111213302613
27,0.6618133333905538,0.9753555597496033,0.6611999999427796,0.9786470138931275
28,0.6670133332506816,0.9654522244771322,0.6651199999427796,0.9666996586608887
29,0.6674933332888285,0.9609109920692444,0.6729599999427796,0.9505906960296631
30,0.6735466666285197,0.9501494731775919,0.6666400001335144,0.9583380728149414
31,0.6718400000127157,0.9452196566136678,0.6756799999427795,0.9377910064697266
32,0.6749066666285197,0.9369557125027974,0.669120000038147,0.9595232075119019
33,0.6792533333206177,0.929141519018809,0.6769599998474121,0.937728951587677
34,0.6828799999109904,0.9210774378776551,0.6798399999427795,0.9214512602043152
35,0.6857066666730245,0.9134059641075134,0.684640000038147,0.909663955078125
36,0.6887199999046326,0.9097149768765768,0.6823199998283386,0.91818968126297
37,0.692213333384196,0.8954834226226807,0.686080000038147,0.9067935875701905
38,0.6935733333396912,0.8947222149912516,0.691440000038147,0.8936657105827331
39,0.6941599999745687,0.8856066511090597,0.6939200000190735,0.8875432738685608
40,0.6989866667175293,0.8781695444933574,0.6979999999237061,0.8768675337028503
41,0.7001066666030884,0.8731640764935812,0.694799999923706,0.8774536656951905
42,0.6999200000508626,0.8661081322479248,0.7008800001335144,0.8682346418380738
43,0.703173333384196,0.8605687957509359,0.6979999998283386,0.8649761515426636
44,0.7089066666984558,0.8506063627433776,0.6954399998283386,0.8873832295036316
45,0.7075466667493184,0.8512412932523091,0.693359999923706,0.8758748988723755
46,0.7097066666475932,0.8436941096369426,0.7028799998283386,0.8558025297737122
47,0.7111466667493185,0.8356499570083619,0.7043200001335144,0.8483687602996827
48,0.7149066665967305,0.8332951571337383,0.7112800000190734,0.8381760619926453
49,0.7164799999300638,0.8230131500498454,0.6974400000190735,0.8701305048561097
50,0.7182933332888285,0.8158160655085246,0.7121599998283387,0.8366269517898559
51,0.7222133333841959,0.8134349116071066,0.7159199998092651,0.8239536478996277
52,0.7217599999300639,0.8073610502497355,0.7104800001144409,0.8297436894607544
53,0.7258400000508626,0.7992122805404663,0.7151999999046326,0.8213512104034424
54,0.7290666667429606,0.7965161895815531,0.7161599998092651,0.8254470380020141
55,0.7270133332824708,0.7939575331306458,0.7114400000190735,0.8318265416526794
56,0.7300266666666667,0.7852800098546346,0.7194399998092651,0.8071434770584106
57,0.7302666667493184,0.7845019941457113,0.7195999998092651,0.8051536747550965
58,0.732266666692098,0.7815590761375427,0.7226399998092652,0.7975081727218628
59,0.7340799999046326,0.77515061668396,0.7193599999046326,0.8101142408180236
