epoch,acc,loss,val_acc,val_loss
0,0.23570666666984558,2.0435778172810872,0.31639999999046325,1.8944063684844972
1,0.28496000001271565,1.9246238485336304,0.335759999961853,1.8396206265640258
2,0.3119999999936422,1.8714569243367514,0.35695999998092653,1.789080880088806
3,0.3125333333492279,1.8606511813990274,0.353919999961853,1.7973436708450317
4,0.3244000000190735,1.8435026680246989,0.356639999961853,1.7901261947631837
5,0.3306933333269755,1.8206649557240804,0.3682400000476837,1.7806529515838623
6,0.3399733333714803,1.8050657748158774,0.38320000004768373,1.7464139786148072
7,0.3450133333206177,1.793098571434021,0.3922400000667572,1.7375438548278808
8,0.3482933333428701,1.7827029980977376,0.382559999961853,1.7347104371261597
9,0.3543200000413259,1.7647284323247274,0.3933599999332428,1.7030516284561157
